id;airtable_id;название;бренд;линейка;вкус;тип;формат_пакетов;крепость;категория_крепости;количество_пакетов;вес_нетто;страна;описание;фото_url;цена_безнал;цена_нал;закупочная_цена;активен;created_at;updated_at;тип_эффекта;тип_аромки;насыщенность_аромки;отдаёт_никотином;цвет_пакетов;влажность;текучесть;тип_материал;код_товара;аналоги_коды;популярность;рейтинг;категория
43;reclKyF3f1klEQkpe;ARQA PREMIUM 150 STRAWBERRY PUNCH - Клубничный микс;ARQA;PREMIUM 150;STRAWBERRY PUNCH - Клубничный микс;;Мини-слим;150;Крепкий;30;;;;;500.0;450.0;235.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Сладкая;False;Белый;Увлажнённый;;Целлюлоза;ARQA_PREMIUM150;GUCCI_150, ICEBURN_GHETTO, ICEBURN_DOUBLEEXTREME, ТРИНАШКА_BYICEBURN, DLTA_MINI;0;0.0;Снюс
44;recTD9aEIdc3PThtl;ARQA STANDART 100 CHERRY TOBACCO - Вишневый Табак;ARQA;STANDART 100;CHERRY TOBACCO - Вишневый Табак;;Классический;100;Средне-крепкий (к лёгкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Терпкая;False;;Увлажнённый;Не течёт;Целлюлоза;ARQA_STANDART100;FAFF_75, ICEBURN_CLASSIC, FEDRS ORIGINAL_SERIES8, ТРИНАШКА_BYICEBURN;0;0.0;Снюс
45;recnOA9Q4XRUX16do;ARQA STANDART 100 COLD DUCHESS - Дюшес;ARQA;STANDART 100;COLD DUCHESS - Дюшес;;Классический;100;Средне-крепкий (к лёгкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Сладкая;False;;Увлажнённый;Не течёт;Целлюлоза;ARQA_STANDART100;FAFF_75, ICEBURN_CLASSIC, FEDRS ORIGINAL_SERIES8, ТРИНАШКА_BYICEBURN;0;0.0;Снюс
47;recTDnvBU6aaNgOK4;ARQA STANDART 100 MAMAJUANA - Ром Корица Мед;ARQA;STANDART 100;MAMAJUANA - Ром Корица Мед;;Классический;100;Средне-крепкий (к лёгкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Терпкая;False;;Увлажнённый;Не течёт;Целлюлоза;ARQA_STANDART100;FAFF_75, ICEBURN_CLASSIC, FEDRS ORIGINAL_SERIES8, ТРИНАШКА_BYICEBURN;0;0.0;Снюс
48;rec44cqPBzAJaxWi9;ARQA STANDART 100 SOUR GRAPEFRUIT - Грейпфрут;ARQA;STANDART 100;SOUR GRAPEFRUIT - Грейпфрут;;Классический;100;Средне-крепкий (к лёгкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Терпкая;False;;Увлажнённый;Не течёт;Целлюлоза;ARQA_STANDART100;FAFF_75, ICEBURN_CLASSIC, FEDRS ORIGINAL_SERIES8, ТРИНАШКА_BYICEBURN;0;0.0;Снюс
49;recLZtZwA8yhPNixF;ARQA STANDART 100 TARRAGON MIX - Тархун;ARQA;STANDART 100;TARRAGON MIX - Тархун;;Классический;100;Средне-крепкий (к лёгкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Сладкая;False;;Увлажнённый;Не течёт;Целлюлоза;ARQA_STANDART100;FAFF_75, ICEBURN_CLASSIC, FEDRS ORIGINAL_SERIES8, ТРИНАШКА_BYICEBURN;0;0.0;Снюс
50;rec5FOsmcA06I5Rln;ARQA STANDART SLIM CHERRY COLA - Вишневая Кола;ARQA;STANDART SLIM;CHERRY COLA - Вишневая Кола;;Классический;100;Средне-крепкий (к лёгкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Сладкая;False;;Увлажнённый;Не течёт;Целлюлоза;ARQA_STANDARTSLIM;FAFF_75, ICEBURN_CLASSIC, FEDRS ORIGINAL_SERIES8, ТРИНАШКА_BYICEBURN;0;0.0;Снюс
51;rechZxcYAvGAb6uzR;ARQA STANDART SLIM MINT GUM - Мятная Жвачка;ARQA;STANDART SLIM;MINT GUM - Мятная Жвачка;;Классический;100;Средне-крепкий (к лёгкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Жвачки;Освежающая;False;Белый;Увлажнённый;Не течёт;Целлюлоза;ARQA_STANDARTSLIM;FAFF_75, ICEBURN_CLASSIC, FEDRS ORIGINAL_SERIES8, ТРИНАШКА_BYICEBURN;0;0.0;Снюс
52;recB2VMFAGoauXK1r;ARQA STANDART SLIM PINK RASPBERRY - Розовая Малина;ARQA;STANDART SLIM;PINK RASPBERRY - Розовая Малина;;Классический;100;Средне-крепкий (к лёгкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;False;;Увлажнённый;Не течёт;Целлюлоза;ARQA_STANDARTSLIM;FAFF_75, ICEBURN_CLASSIC, FEDRS ORIGINAL_SERIES8, ТРИНАШКА_BYICEBURN;0;0.0;Снюс
53;recL6QXGBkF8BBb7L;ARQA STANDART SLIM RED BULL - Энергетик;ARQA;STANDART SLIM;RED BULL - Энергетик;;Классический;100;Средне-крепкий (к лёгкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Сладкая;False;;Увлажнённый;Не течёт;Целлюлоза;ARQA_STANDARTSLIM;FAFF_75, ICEBURN_CLASSIC, FEDRS ORIGINAL_SERIES8, ТРИНАШКА_BYICEBURN;0;0.0;Снюс
54;recgTKsTtChKO2dPu;ARQA STANDART SLIM TROPICAL MIX - Тропичейский Микс;ARQA;STANDART SLIM;TROPICAL MIX - Тропичейский Микс;;Классический;100;Средне-крепкий (к лёгкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;False;;Увлажнённый;Не течёт;Целлюлоза;ARQA_STANDARTSLIM;FAFF_75, ICEBURN_CLASSIC, FEDRS ORIGINAL_SERIES8, ТРИНАШКА_BYICEBURN;0;0.0;Снюс
55;recLqFnigcR6ThfRH;ARQA STANDART SLIM WATERMELON GUM - Арбузная Жвачка;ARQA;STANDART SLIM;WATERMELON GUM - Арбузная Жвачка;;Классический;100;Средне-крепкий (к лёгкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;False;Розовый;Увлажнённый;Не течёт;Целлюлоза;ARQA_STANDARTSLIM;FAFF_75, ICEBURN_CLASSIC, FEDRS ORIGINAL_SERIES8, ТРИНАШКА_BYICEBURN;0;0.0;Снюс
56;rec2cRQH4EatdtfRD;ARQA TOBACO COLD DRY - Мята;ARQA;TOBACO;COLD DRY - Мята;;Классический;70;Средне-крепкий (к лёгкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Мята;Освежающая;False;;Слегка увлажнённый;Не течёт;Табачный;ARQA_TOBACO;SWEEDEN_ODENS10g, SWEEDEN_ODENS13g, SWEEDEN_ODENS16g, SWEEDEN_SIBERIA13g, SWEEDEN_SIBERIA16g, ICEBURN_CLASSIC;0;0.0;Снюс
57;recyzCxqHBFOwwJFU;ARQA TOBACO CHERRY - Вишня;ARQA;TOBACO;CHERRY - Вишня;;Классический;70;Средне-крепкий (к лёгкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;False;;Слегка увлажнённый;Течёт;Табачный;ARQA_TOBACO;SWEEDEN_ODENS10g, SWEEDEN_ODENS13g, SWEEDEN_ODENS16g, SWEEDEN_SIBERIA13g, SWEEDEN_SIBERIA16g, ICEBURN_CLASSIC;0;0.0;Снюс
58;recvzjUYWdH4IdM5O;ARQA TOBACO LEMON - Лимон;ARQA;TOBACO;LEMON - Лимон;;Классический;70;Средне-крепкий (к лёгкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;False;;Слегка увлажнённый;Не течёт;Табачный;ARQA_TOBACO;SWEEDEN_ODENS10g, SWEEDEN_ODENS13g, SWEEDEN_ODENS16g, SWEEDEN_SIBERIA13g, SWEEDEN_SIBERIA16g, ICEBURN_CLASSIC;0;0.0;Снюс
59;recUFNNeDCOoU5tcC;ARQA DOTA PUDGE-Гранатовый сок с ягодами;ARQA;DOTA;PUDGE-Гранатовый сок с ягодами;;Классический;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Терпкая;False;;Влажный;Не течёт;Целлюлоза;ARQA_DOTA;ARQA_CS:GO, FEDRS ORIGINAL_SERIES9, ICEBURN_CLASSIC, ICEBURN_CLASSICFLAME2.0, ТРИНАШКА_BYICEBURN;0;0.0;Снюс
60;recEeijYIxKcrp11T;ARQA DOTA SHADOW FIEND-Фанта;ARQA;DOTA;SHADOW FIEND-Фанта;;Классический;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Сладкая;False;;Влажный;Не течёт;Целлюлоза;ARQA_DOTA;ARQA_CS:GO, FEDRS ORIGINAL_SERIES9, ICEBURN_CLASSIC, ICEBURN_CLASSICFLAME2.0, ТРИНАШКА_BYICEBURN;0;0.0;Снюс
61;recdpv6xsAMqo0sk3;ARQA DOTA CRYSTAL MAIDEN-Персиковый чай;ARQA;DOTA;CRYSTAL MAIDEN-Персиковый чай;;Классический;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Сладкая;False;Белый;Влажный;Не течёт;Целлюлоза;ARQA_DOTA;ARQA_CS:GO, FEDRS ORIGINAL_SERIES9, ICEBURN_CLASSIC, ICEBURN_CLASSICFLAME2.0, ТРИНАШКА_BYICEBURN;0;0.0;Снюс
78;recKBYmeXpQHgvJZG;ARQA CS:GO Лимон Мята;ARQA;CS:GO;Лимон Мята;;Классический;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;False;;Влажный;Не течёт;Целлюлоза;ARQA_CS:GO;FEDRS ORIGINAL_SERIES9, FAFF_75, FAFF_100, ICEBURN_CLASSIC, ICEBURN_CLASSICFLAME2.0, MAD _CLASSIC;0;0.0;Снюс
62;rec51qp4qdNKNED0r;ARQA DOTA FACELESS VOID-Алоэ виноград;ARQA;DOTA;FACELESS VOID-Алоэ виноград;;Классический;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;False;;Влажный;Не течёт;Целлюлоза;ARQA_DOTA;ARQA_CS:GO, FEDRS ORIGINAL_SERIES9, ICEBURN_CLASSIC, ICEBURN_CLASSICFLAME2.0, ТРИНАШКА_BYICEBURN;0;0.0;Снюс
63;rec3oGX9JJmhIYb76;ARQA DOTA JUGGERNAUT-Ананас банан личи;ARQA;DOTA;JUGGERNAUT-Ананас банан личи;;Классический;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;False;;Влажный;Не течёт;Целлюлоза;ARQA_DOTA;ARQA_CS:GO, FEDRS ORIGINAL_SERIES9, ICEBURN_CLASSIC, ICEBURN_CLASSICFLAME2.0, ТРИНАШКА_BYICEBURN;0;0.0;Снюс
64;recoywPaDJXum6BF8;ARQA DOTA Zeus-Йогурт персик клубника;ARQA;DOTA;Zeus-Йогурт персик клубника;;Классический;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Десерты;Сладкая;False;;Влажный;Не течёт;Целлюлоза;ARQA_DOTA;ARQA_CS:GO, FEDRS ORIGINAL_SERIES9, ICEBURN_CLASSIC, ICEBURN_CLASSICFLAME2.0, ТРИНАШКА_BYICEBURN;0;0.0;Снюс
65;recuCcRiaGBU9OceK;ARQA DOTA TECHIES-Капучино;ARQA;DOTA;TECHIES-Капучино;;Классический;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Терпкая;False;;Влажный;Не течёт;Целлюлоза;ARQA_DOTA;ARQA_CS:GO, FEDRS ORIGINAL_SERIES9, ICEBURN_CLASSIC, ICEBURN_CLASSICFLAME2.0, ТРИНАШКА_BYICEBURN;0;0.0;Снюс
66;recQ1dHAxHDFBVxGk;ARQA DOTA LION-Арбуз клубника;ARQA;DOTA;LION-Арбуз клубника;;Классический;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;False;;Влажный;Не течёт;Целлюлоза;ARQA_DOTA;ARQA_CS:GO, FEDRS ORIGINAL_SERIES9, ICEBURN_CLASSIC, ICEBURN_CLASSICFLAME2.0, ТРИНАШКА_BYICEBURN;0;0.0;Снюс
67;reccowUJxj0LDraUk;ARQA DOTA PHANTOM ASSASSIN-Морозная мята;ARQA;DOTA;PHANTOM ASSASSIN-Морозная мята;;Классический;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Мята;Освежающая;False;;Влажный;Не течёт;Целлюлоза;ARQA_DOTA;ARQA_CS:GO, FEDRS ORIGINAL_SERIES9, ICEBURN_CLASSIC, ICEBURN_CLASSICFLAME2.0, ТРИНАШКА_BYICEBURN;0;0.0;Снюс
68;reclw8OY6rugqUnAY;ARQA DOTA INVOKER-Чёрный виноград;ARQA;DOTA;INVOKER-Чёрный виноград;;Классический;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;False;;Влажный;Не течёт;Целлюлоза;ARQA_DOTA;ARQA_CS:GO, FEDRS ORIGINAL_SERIES9, ICEBURN_CLASSIC, ICEBURN_CLASSICFLAME2.0, ТРИНАШКА_BYICEBURN;0;0.0;Снюс
69;recKmxxwzxfLloB8n;ARQA DOTA WRAITH KING-Голубой лимонад;ARQA;DOTA;WRAITH KING-Голубой лимонад;;Классический;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Сладкая;False;;Влажный;Не течёт;Целлюлоза;ARQA_DOTA;ARQA_CS:GO, FEDRS ORIGINAL_SERIES9, ICEBURN_CLASSIC, ICEBURN_CLASSICFLAME2.0, ТРИНАШКА_BYICEBURN;0;0.0;Снюс
70;recp4VquPMVmfy2B8;ARQA CS:GO Двойная Мята;ARQA;CS:GO;Двойная Мята;;Классический;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Мята;Освежающая;False;Белый;Влажный;Не течёт;Целлюлоза;ARQA_CS:GO;FEDRS ORIGINAL_SERIES9, FAFF_75, FAFF_100, ICEBURN_CLASSIC, ICEBURN_CLASSICFLAME2.0, MAD _CLASSIC;0;0.0;Снюс
71;recxA6FACTjkU3cxB;ARQA CS:GO Мексиканское Манго;ARQA;CS:GO;Мексиканское Манго;;Классический;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;False;;Влажный;Не течёт;Целлюлоза;ARQA_CS:GO;FEDRS ORIGINAL_SERIES9, FAFF_75, FAFF_100, ICEBURN_CLASSIC, ICEBURN_CLASSICFLAME2.0, MAD _CLASSIC;0;0.0;Снюс
72;recFGY4kiDsbV576p;ARQA CS:GO Клубника Кокос;ARQA;CS:GO;Клубника Кокос;;Классический;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;False;Белый;Влажный;Не течёт;Целлюлоза;ARQA_CS:GO;FEDRS ORIGINAL_SERIES9, FAFF_75, FAFF_100, ICEBURN_CLASSIC, ICEBURN_CLASSICFLAME2.0, MAD _CLASSIC;0;0.0;Снюс
73;recxlwle0kUPKgx7G;ARQA CS:GO Банановый Шейк;ARQA;CS:GO;Банановый Шейк;;Классический;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Сладкая;False;Розовый;Влажный;Не течёт;Целлюлоза;ARQA_CS:GO;FEDRS ORIGINAL_SERIES9, FAFF_75, FAFF_100, ICEBURN_CLASSIC, ICEBURN_CLASSICFLAME2.0, MAD _CLASSIC;0;0.0;Снюс
74;recZ0ywbYehyppcO1;ARQA CS:GO Виноград Баблгам;ARQA;CS:GO;Виноград Баблгам;;Классический;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;False;;Влажный;Не течёт;Целлюлоза;ARQA_CS:GO;FEDRS ORIGINAL_SERIES9, FAFF_75, FAFF_100, ICEBURN_CLASSIC, ICEBURN_CLASSICFLAME2.0, MAD _CLASSIC;0;0.0;Снюс
75;rec1PANdG6WxLlMlE;ARQA CS:GO Голубика Черника;ARQA;CS:GO;Голубика Черника;;Классический;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;False;;Влажный;Не течёт;Целлюлоза;ARQA_CS:GO;FEDRS ORIGINAL_SERIES9, FAFF_75, FAFF_100, ICEBURN_CLASSIC, ICEBURN_CLASSICFLAME2.0, MAD _CLASSIC;0;0.0;Снюс
76;rec4b85I7UuSDXnoE;ARQA CS:GO Клюква Малина;ARQA;CS:GO;Клюква Малина;;Классический;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;False;;Влажный;Не течёт;Целлюлоза;ARQA_CS:GO;FEDRS ORIGINAL_SERIES9, FAFF_75, FAFF_100, ICEBURN_CLASSIC, ICEBURN_CLASSICFLAME2.0, MAD _CLASSIC;0;0.0;Снюс
77;recLdTD1pYgPgyO0j;ARQA CS:GO Манго Маракуйя;ARQA;CS:GO;Манго Маракуйя;;Классический;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;False;;Влажный;Не течёт;Целлюлоза;ARQA_CS:GO;FEDRS ORIGINAL_SERIES9, FAFF_75, FAFF_100, ICEBURN_CLASSIC, ICEBURN_CLASSICFLAME2.0, MAD _CLASSIC;0;0.0;Снюс
79;recBntrLMhN9Cda2G;ARQA CS:GO Клубника Киви;ARQA;CS:GO;Клубника Киви;;Классический;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;False;;Влажный;Не течёт;Целлюлоза;ARQA_CS:GO;FEDRS ORIGINAL_SERIES9, FAFF_75, FAFF_100, ICEBURN_CLASSIC, ICEBURN_CLASSICFLAME2.0, MAD _CLASSIC;0;0.0;Снюс
80;reckW5CxlWSeQ9nzp;ARQA CS:GO Ванильный пломбир;ARQA;CS:GO;Ванильный пломбир;;Классический;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Десерты;Сладкая;False;;Влажный;Не течёт;Целлюлоза;ARQA_CS:GO;ARQA_DOTA, FEDRS ORIGINAL_SERIES9, FAFF_75, FAFF_100, ICEBURN_CLASSIC, ICEBURN_CLASSICFLAME2.0, MAD _CLASSIC;0;0.0;Снюс
81;recBa4oXaVWX0yFNU;ARQA СЛОВО ПАЦАНА Виноград мята - Пальто;ARQA;СЛОВО ПАЦАНА;Виноград мята - Пальто;;Классический;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Ягоды;Сладкая;False;;Увлажнённый;Не течёт;Целлюлоза;ARQA_СЛОВОПАЦАНА;FEDRS ORIGINAL_SERIES9, FAFF_75, FAFF_100, ICEBURN_CLASSIC;0;0.0;Снюс
82;recVP1STWbwBCM0nC;ARQA СЛОВО ПАЦАНА Малибу - Турбо;ARQA;СЛОВО ПАЦАНА;Малибу - Турбо;;Классический;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Жвачки;Сладкая;False;;Увлажнённый;Не течёт;Целлюлоза;ARQA_СЛОВОПАЦАНА;FEDRS ORIGINAL_SERIES9, FAFF_75, FAFF_100, ICEBURN_CLASSIC;0;0.0;Снюс
83;rec24rRXGOPtxNm5j;ARQA СЛОВО ПАЦАНА Манго грейпфрут - Желтый;ARQA;СЛОВО ПАЦАНА;Манго грейпфрут - Желтый;;Классический;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Фрукты;Сладкая;False;;Увлажнённый;Не течёт;Целлюлоза;ARQA_СЛОВОПАЦАНА;FEDRS ORIGINAL_SERIES9, FAFF_75, FAFF_100, ICEBURN_CLASSIC;0;0.0;Снюс
84;rec53HtCgSWhRbMqT;ARQA СЛОВО ПАЦАНА Клюквенная газировка - Кащей;ARQA;СЛОВО ПАЦАНА;Клюквенная газировка - Кащей;;Классический;120;Средне-крепкий (к крепкому);20;;;;;450.0;400.0;195.0;True;2026-02-09T00:31:36.822844+00:00;2026-02-09T00:31:36.822844+00:00;Плавный;Напитки;Терпкая;False;;Увлажнённый;Не течёт;Целлюлоза;ARQA_СЛОВОПАЦАНА;FEDRS ORIGINAL_SERIES9, FAFF_75, FAFF_100, ICEBURN_CLASSIC;0;0.0;Снюс
